search_location,search_category,business_id,name,city,state,postal_code,address,latitude,longitude,rating,review_count,price,phone,display_phone,categories_alias,categories_title,hours,photos,biz_url,is_closed
"Austin, TX",restaurants,i_2XxgXPFjVxkXRnHjtu-A,Fig Italian Kitchen & Bar,Austin,TX,78704,"3403 South Lamar Blvd, Austin, TX 78704",30.240681,-97.78596,4.3,93,,+15127494988,(512) 749-4988,"italian, cocktailbars","Italian, Cocktail Bars",0:1700-2100;1:1700-2100;2:1700-2100;3:1700-2100;4:1600-2200;5:1600-2200;6:1600-2100,,https://www.yelp.com/biz/fig-italian-kitchen-and-bar-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,kqeblz37dvpiwy7-l9VfXA,Ceviche7,Austin,TX,78705,"502 W 30th St, Austin, TX 78705",30.29634,-97.74139,4.8,361,$$,+15126791694,(512) 679-1694,"peruvian, foodtrucks, sandwiches","Peruvian, Food Trucks, Sandwiches",1:1800-2300;2:1800-2300;3:1800-0000;4:1800-0000;5:1800-0000;6:1800-0000,,https://www.yelp.com/biz/ceviche7-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,Qmq4gr5Mmo2oIVejag48PA,Kerbey Lane Cafe - Central,Austin,TX,78731,"3704 Kerbey Ln, Austin, TX 78731",30.30803,-97.75047,3.9,1565,$$,+15124511436,(512) 451-1436,"tex-mex, breakfast_brunch, tradamerican","Tex-Mex, Breakfast & Brunch, American",0:0700-2200;1:0700-2200;2:0700-2200;3:0700-2200;4:0700-2200;5:0700-2200;6:0700-2200,,https://www.yelp.com/biz/kerbey-lane-cafe-central-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,shFV63u-qAkHNfz3ZG4sIw,Tumble 22,Austin,TX,78703,"2304 Lake Austin Blvd, Austin, TX 78703",30.278100282180663,-97.77166171725284,4.1,403,$$,+15129538482,(512) 953-8482,"tradamerican, chickenshop, sandwiches","American, Chicken Shop, Sandwiches",0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2200;5:1100-2200;6:1100-2200,,https://www.yelp.com/biz/tumble-22-austin-3?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,aTvusfYoXUQ6Nem2-Vp4Zw,Ezov,Austin,TX,78702,"2708 E Cesar Chavez St, Austin, TX 78702",30.25345964298245,-97.7135189705522,4.4,227,,+15123051118,(512) 305-1118,"mideastern, wine_bars, cocktailbars","Middle Eastern, Wine Bars, Cocktail Bars",0:1700-2200;1:1700-2200;2:1700-2200;3:1700-2200;4:1700-2300;5:1700-2300;6:1700-2200,,https://www.yelp.com/biz/ezov-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,HKi7fd2bTzZfVB_Dz9vGng,Lucky Robot,Austin,TX,78704,"1303 S Congress Ave, Austin, TX 78704",30.250851476015615,-97.7490062850641,4.1,1736,$$,+15124448081,(512) 444-8081,"sushi, ramen","Sushi Bars, Ramen",0:1630-2130;1:1630-2130;2:1630-2130;3:1630-2130;4:1100-1530;4:1630-2200;5:1100-1530;5:1630-2200;6:1100-1530;6:1630-2130,,https://www.yelp.com/biz/lucky-robot-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,C9QXRfi43sYP5lXkNGrM7A,Lazarus Brewing,Austin,TX,78702,"1902 E 6th St, Austin, TX 78702",30.26169,-97.72204,4.5,662,$$,+15123947620,(512) 394-7620,"breweries, tacos, coffeeroasteries","Breweries, Tacos, Coffee Roasteries",0:0730-2200;1:0730-2200;2:0730-2200;3:0730-2300;4:0730-2300;5:0800-2300;6:0800-2200,,https://www.yelp.com/biz/lazarus-brewing-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,7ZU9DwctpN_tkC7EOd3C-Q,Ramen Tatsu-Ya,Austin,TX,78702,"1600 E 6th St, Austin, TX 78702",30.26326,-97.72624,4.1,848,$$,+17373400990,(737) 340-0990,"ramen, japacurry","Ramen, Japanese Curry",0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2300;5:1100-2300;6:1100-2200,,https://www.yelp.com/biz/ramen-tatsu-ya-austin-6?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,190HyYQqSvzNccWArwFklg,Yamas Greek Kitchen + Bar,Austin,TX,78731,"5308 Balcones Dr, Austin, TX 78731",30.33557610922092,-97.75912693123576,3.8,360,,+15122437499,(512) 243-7499,"greek, seafood, salad","Greek, Seafood, Salad",0:1100-1430;0:1600-2100;1:1100-1430;1:1600-2100;2:1100-1430;2:1600-2100;3:1100-1430;3:1600-2100;4:1100-1430;4:1600-2200;5:1000-2200;6:1000-2200,,https://www.yelp.com/biz/yamas-greek-kitchen-bar-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,ODKhTnArDrUsuqIlKNd2_g,Bikkle Jamaican Restaurant,Austin,TX,78705,"3023 Guadalupe St, Austin, TX 78705",30.297044,-97.741423,4.5,202,$$,+15124006033,(512) 400-6033,caribbean,Caribbean,1:1100-1600;2:1100-2000;3:1100-2000;4:1100-2000;5:1100-2000,,https://www.yelp.com/biz/bikkle-jamaican-restaurant-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,Oj0dSJ9oL1jqf6Ud6cOYkA,Roaring Fork,Austin,TX,78759,"10850 Stonelake Blvd, Austin, TX 78759",30.40064,-97.73747,4.0,1495,$$$,+15123422700,(512) 342-2700,"newamerican, gastropubs","New American, Gastropubs",0:1600-2100;1:1600-2100;2:1600-2100;3:1600-2100;4:1400-2200;5:1400-2200;6:1600-2100,,https://www.yelp.com/biz/roaring-fork-austin-3?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,LA5QhXzorbHpjY6pjHmHSA,Two Hands,Austin,TX,78704,"1011 South Congress Ave, Ste 170, Austin, TX 78704",30.2535791926283,-97.7479241788387,4.2,538,$$,+15128662713,(512) 866-2713,"cocktailbars, breakfast_brunch, australian","Cocktail Bars, Breakfast & Brunch, Australian",0:0800-2100;1:0800-2100;2:0800-2100;3:0800-2100;4:0800-2200;5:0800-2200;6:0800-2100,,https://www.yelp.com/biz/two-hands-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,fszy3S_lTDUt32f9gb2-pg,Carpenters Hall,Austin,TX,78704,"400 Josephine St, Austin, TX 78704",30.26215,-97.75871,4.2,223,$$,+15126755020,(512) 675-5020,newamerican,New American,0:1100-2100;1:1100-2100;2:1100-2100;3:1100-2100;4:0900-2200;5:0900-2200;6:0900-2100,,https://www.yelp.com/biz/carpenters-hall-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,k8KHoiDklnXDtXvLyxbd-w,Black's Barbecue Austin,Austin,TX,78705,"3110 Guadalupe St, Austin, TX 78705",30.29867630543602,-97.74125764700172,4.0,1018,$$,+15125240801,(512) 524-0801,bbq,Barbeque,0:1100-2100;1:1100-2100;2:1100-2100;3:1100-2100;4:1100-2200;5:1100-2200;6:1100-2100,,https://www.yelp.com/biz/blacks-barbecue-austin-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,Qr6F7HEGMq8U-TmWrqDxtA,El Raval,Austin,TX,78704,"1500 S Lamar Blvd, Ste 150, Austin, TX 78704",30.25240001410319,-97.7644154154451,4.3,185,$$,+15124732211,(512) 473-2211,spanish,Spanish,0:1700-2100;1:0500-2100;2:1700-2100;3:1700-2200;4:1700-2200;5:1700-2200;6:1200-2100,,https://www.yelp.com/biz/el-raval-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,ZYtgu8IWHoAiO56vvxsiqg,L'Oca d'Oro,Austin,TX,78723,"1900 Simond Ave, Ste 100, Austin, TX 78723",30.29723900173195,-97.70461678902434,4.0,584,$$$,+17372121876,(737) 212-1876,"italian, wine_bars","Italian, Wine Bars",1:1600-2130;2:1600-2130;3:1600-2130;4:1600-2200;5:1600-2200;6:1600-2130,,https://www.yelp.com/biz/l-oca-d-oro-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,bQbO4RPTcS50EzoLx2Y2QQ,Sugar Pine,Austin,TX,78758,"8578 Research Blvd, Austin, TX 78758",30.36184,-97.71761,4.4,433,$$,+15125209046,(512) 520-9046,"japanese, coffee, icecream","Japanese, Coffee & Tea, Ice Cream & Frozen Yogurt",0:1100-2000;1:1100-1430;1:1700-2100;2:1100-1430;2:1700-2100;3:1100-1430;3:1700-2100;4:1100-2100;5:1200-2100;6:1200-2000,,https://www.yelp.com/biz/sugar-pine-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,CQZfOv-D3tylQWJicrUkUg,Craft Omakase,Austin,TX,78756,"4400 N Lamar Blvd, Ste 102, Austin, TX 78756",30.312563,-97.738624,4.9,81,$$$$,+15128878889,(512) 887-8889,"japanese, sushi, seafood","Japanese, Sushi Bars, Seafood",0:1730-2300;1:1730-2300;2:1730-2300;3:1730-2300;4:1630-2330;5:1630-2330;6:1730-2300,,https://www.yelp.com/biz/craft-omakase-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,RUs0hG72w5xa76-10ZhSXA,June's,Austin,TX,78704,"1722 S Congress Ave, Austin, TX 78704",30.2463083255216,-97.7511458576444,4.0,557,$$,+15124161722,(512) 416-1722,"breakfast_brunch, wine_bars, tradamerican","Breakfast & Brunch, Wine Bars, American",0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2200;5:0900-2200;6:0900-2200,,https://www.yelp.com/biz/junes-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,6cpyParNNfo2c0XFm4caVA,Old Thousand,Austin,TX,78702,"1000 E 11th St, Ste 150, Austin, TX 78702",30.269595539216105,-97.7296569,3.9,530,$$,+17372226637,(737) 222-6637,"cocktailbars, chinese, asianfusion","Cocktail Bars, Chinese, Asian Fusion",0:1700-2200;1:1700-2200;2:1700-2200;3:1700-2200;4:1700-2300;5:1100-2300;6:1100-2200,,https://www.yelp.com/biz/old-thousand-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,w4W4RMx3BkDWQ9IagXAGSg,Lefty's Brick Bar,Austin,TX,78702,"1813 E 6th St, Austin, TX 78702",30.26178360727735,-97.72313334577574,4.3,166,$$,,,"bars, tradamerican, sandwiches","Bars, American, Sandwiches",0:1500-0000;1:1500-0000;2:1500-0000;3:1500-0000;4:1500-0100;5:1200-0100;6:1200-0000,,https://www.yelp.com/biz/leftys-brick-bar-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,mbNRIX5ROAzeDAmCVM_xzg,Via 313 Pizza,Austin,TX,78702,"1802 E 6th St, Austin, TX 78702",30.26220653336207,-97.72315014485922,4.2,589,$$,+15125800999,(512) 580-0999,pizza,Pizza,0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-0000;5:1100-0000;6:1100-2200,,https://www.yelp.com/biz/via-313-pizza-austin-17?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,KQds0wAC6UBUxCBpRqVDHg,Apt 115,Austin,TX,78702,"2025 E 7th St, Austin, TX 78702",30.2616,-97.71982,4.8,128,$$,+17373330780,(737) 333-0780,"wine_bars, newamerican","Wine Bars, New American",1:1700-2200;2:1700-2200;3:1700-2200;4:1700-2200;5:1700-2200,,https://www.yelp.com/biz/apt-115-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,1-0Jhx0QpzPk9cGcMYRUDA,Halal Bros,Austin,TX,78705,"2712 Guadalupe St, Austin, TX 78705",30.29253104200819,-97.74164734152036,4.2,712,$$,+15122848105,(512) 284-8105,"mideastern, halal","Middle Eastern, Halal",0:1130-2300;1:1130-2300;2:1130-2300;3:1130-2300;4:1130-2300;5:1130-2300;6:1130-2300,,https://www.yelp.com/biz/halal-bros-austin-2?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,kbFl5B33CiSS3bSNULdjfw,The Guest House Austin,Austin,TX,78701,"110 San Antonio St, Ste 140, Austin, TX 78701",30.2653,-97.74916,4.1,291,$$$$,+15127200000,(512) 720-0000,"newamerican, wine_bars, cocktailbars","New American, Wine Bars, Cocktail Bars",0:1600-2200;1:1600-2200;2:1600-2200;3:1600-2200;4:1700-0200;5:1100-0200;6:1100-2200,,https://www.yelp.com/biz/the-guest-house-austin-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,6A-flzVZVs1l-Jsl4tRvjQ,"Snooze, an A.M. Eatery",Austin,TX,78704,"1700 South Lamar, Ste 301, Austin, TX 78704",30.23723,-97.78375,4.2,1583,$$,+15124288444,(512) 428-8444,"breakfast_brunch, tradamerican, cocktailbars","Breakfast & Brunch, American, Cocktail Bars",0:0630-1430;1:0630-1430;2:0630-1430;3:0630-1430;4:0630-1430;5:0630-1600;6:0630-1600,,https://www.yelp.com/biz/snooze-an-a-m-eatery-austin-6?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,4JNsfaP4ILEuzidhbPgvRQ,Patrizi's,Austin,TX,78733,"1705 Cuernavaca, Austin, TX 78733",30.34027,-97.86307,4.5,221,$$,+13462411350,(346) 241-1350,"italian, sandwiches, breakfast_brunch","Italian, Sandwiches, Breakfast & Brunch",1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2200;5:1100-2200;6:1100-2200,,https://www.yelp.com/biz/patrizis-no-title?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,v87I5i4XxiCr9Ihiqkbc4A,The Grove Wine Bar & Kitchen,Austin,TX,78746,"6317 Bee Caves Rd, Austin, TX 78746",30.2963184857946,-97.8328549861908,3.9,673,$$,+15123278822,(512) 327-8822,"pizza, wine_bars, italian","Pizza, Wine Bars, Italian",0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2200;5:1030-2200;6:1030-2200,,https://www.yelp.com/biz/the-grove-wine-bar-and-kitchen-austin-6?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,-JqrUI1y8jaUQma7t2ShUA,Revelry Kitchen + Bar,Austin,TX,78702,"1410 E 6th St, Austin, TX 78702",30.2637173006037,-97.7277220894538,4.2,316,$$,+15123225223,(512) 322-5223,"tradamerican, cocktailbars, sportsbars","American, Cocktail Bars, Sports Bars",0:1600-0000;1:1600-0000;2:1600-0000;3:1600-0000;4:1600-0200;5:1100-0200;6:1100-0000,,https://www.yelp.com/biz/revelry-kitchen-bar-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
"Austin, TX",restaurants,7LF9LnQ0LPsMAzVRPhFzMw,Gina's on Congress,Austin,TX,78701,"314 Congress Ave, Austin, TX 78701",30.265866,-97.743919,4.4,91,,+15129911819,(512) 991-1819,"french, italian, cocktailbars","French, Italian, Cocktail Bars",0:1100-2200;1:1100-2200;2:1100-2200;3:1100-2200;4:1100-2200;5:1100-2200;6:1100-2200,,https://www.yelp.com/biz/ginas-on-congress-austin?adjust_creative=9uaxCzPguRm-BE9hD_3tOA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=9uaxCzPguRm-BE9hD_3tOA,False
